Datetime,PSAR_Indicator,PSAR_Val,SMBA_Indicator,SMBA_period1,SMBA_period2,OLS_Indicator,OLS_Val
2013-07-26 12:45:00,1,1.0151114100083365,1,1.038016671052375,1.0350898895710852,1,0.0009591768968085175
2013-07-26 13:15:00,1,1.0163441649519387,1,1.0388572292429397,1.0357515763584675,1,0.0012267832309235218
2013-07-26 13:45:00,1,1.0175276096977968,1,1.0395471135025438,1.0363825606780357,1,0.0014838753029009363
2013-07-26 14:15:00,1,1.0186637166538206,1,1.0406023998921943,1.0371962388876714,1,0.0017506567139276062
2013-07-26 14:45:00,1,1.0197543793316035,1,1.0417112848390204,1.0381759373075072,1,0.0020585089174526543
2013-07-26 15:15:00,1,1.0213888267020639,1,1.0416238821533463,1.0386883392031216,1,0.0018231271923567231
2013-07-29 09:45:00,1,1.023726982858562,1,1.0436257253997572,1.0402932644922087,1,0.0018321512908161983
2013-07-29 10:15:00,1,1.0267012516830922,1,1.046075276746708,1.04218662479989,1,0.0018384684717788844
2013-07-29 10:45:00,1,1.0307568511243668,1,1.0486010167328363,1.0441855497821189,1,0.0015761822829744492
2013-07-29 11:15:00,1,1.0350577571031014,1,1.0510334158891608,1.0461399780480585,1,0.0015466697491556022
2013-07-29 11:45:00,1,1.0395575438867246,1,1.053236344346908,1.0478655645102048,1,0.0017689265115748165
2013-07-29 12:15:00,1,1.0442928743425144,1,1.0559037477984488,1.049817929368458,1,0.0018951914758513096
2013-07-29 12:45:00,1,1.048965087976505,1,1.0577071793190342,1.0513821157884782,1,0.0020003108617730595
2013-07-29 13:15:00,1,1.0527028588836973,1,1.0598380727168302,1.0531522054117168,1,0.0022218069918773617
2013-07-29 13:45:00,1,1.0561045491634642,1,1.0617600489346062,1.0548119128127924,1,0.0023165817783162177
2013-07-29 14:15:00,1,1.0592076751074326,1,1.06313487471284,1.0561730335351098,1,0.0022939149353316504
2013-07-29 14:45:00,1,1.0616281133437282,1,1.0640995757955727,1.057328934609065,1,0.0021601957743689433
2013-07-29 15:15:00,1,1.0635160551680387,1,1.0656968955653783,1.0587635817206926,1,0.002036669086426146
2013-07-30 09:45:00,-1,1.0734895136325229,1,1.0659530462694566,1.0595018952529984,1,0.0017348501838664282
2013-07-30 10:15:00,1,1.0648852408861629,1,1.0679038515435735,1.0610610197552317,1,0.0016530061467811901
2013-07-30 10:45:00,1,1.0648852408861629,1,1.069436007525692,1.0623776206661384,1,0.0013400820124236704
2013-07-30 11:15:00,1,1.06556676744033,1,1.0706186908321942,1.0635740316134126,1,0.0011905416993106671
2013-07-30 11:45:00,1,1.0662210329323305,1,1.0718073386244233,1.0648115288114515,1,0.0011155433530596946
2013-07-30 12:15:00,1,1.066849127804651,1,1.0722905403957654,1.065657932521263,1,0.0009933858032837614
2013-07-30 12:45:00,1,1.0674520988820786,1,1.0728229075763778,1.0664659139250214,1,0.0008917653260106215
2013-07-30 13:15:00,1,1.0680309511164092,1,1.0727206853130409,1.066813120831694,1,0.0006579469524046048
2013-07-30 13:45:00,1,1.0685866492613665,1,1.072097735515151,1.066905268578725,1,0.0004618559416185544
2013-07-30 14:15:00,-1,1.081923404740342,1,1.072187379908263,1.0673197514039892,1,0.0002859977504093423
2013-07-30 14:45:00,-1,1.0816533498432532,1,1.0719076779101413,1.0674833885192097,1,0.00011150869736699177
2013-07-30 15:15:00,-1,1.0813886960441061,1,1.0679616141149229,1.0657448721811178,-1,-0.0005193597446265732
2013-07-31 09:45:00,-1,1.0801509640831317,1,1.067237606336659,1.0655761459104314,-1,-0.0007594153032148933
2013-07-31 10:15:00,-1,1.0789627414005962,1,1.0660084246217036,1.06508547260551,-1,-0.001083140416444274
2013-07-31 10:45:00,-1,1.0778220476253622,1,1.0659704095648936,1.065171502688801,-1,-0.0011117401914852118
2013-07-31 11:15:00,-1,1.0767269816011376,1,1.0672352319563008,1.0659791319517622,-1,-0.0010937892688531125
2013-07-31 11:45:00,1,1.0504453970197458,1,1.0682314442908383,1.0666376756591391,-1,-0.0008318274995950947
2013-07-31 12:15:00,1,1.0509556900271784,1,1.0690910060456442,1.0671667545333132,-1,-0.0005736688919116518
2013-07-31 12:45:00,1,1.0514557771744624,1,1.0691474901285802,1.0673379748908889,-1,-0.00040663403555547296
2013-07-31 13:15:00,1,1.0519458625788007,1,1.0679254533541167,1.0668393562992216,-1,-0.0003530855205851795
2013-07-31 13:45:00,1,1.0524261462750524,1,1.067719028049175,1.0667773080688299,-1,-0.00022712480923462212
2013-07-31 14:15:00,1,1.0528968242973789,1,1.068571431070609,1.06718262349329,1,7.515047271407108e-05
2013-07-31 14:45:00,1,1.0533580887592588,1,1.0685285926243202,1.0672969119606224,1,0.00021510681865911964
2013-07-31 15:15:00,1,1.0538101279319012,1,1.0686288050497101,1.0674894354104905,1,0.0003089688463200687
2013-08-01 09:45:00,1,1.0542531263210908,1,1.0683289724705627,1.0675396429052184,1,0.0004709835293977322
2013-08-01 10:15:00,1,1.0546872647424965,1,1.068479150066024,1.0678501347181968,1,0.0006506448821815272
2013-08-01 10:45:00,1,1.0551127203954742,1,1.070138869706638,1.0689398894617588,1,0.0004772207143800507
2013-08-01 11:15:00,1,1.0560726958878313,1,1.0692011531574461,1.0687659293923764,1,0.0002689595865552991
